NodeName,Score
CACNA1S,918.3157895
RGPD8,1427
ZAN,848.3913043
GCAT,210
GEMIN7,52
UBE2W,1745
CTDNEP1,44
MBOAT1,210.6666667
PSMF1,1668.333333
P4HA2,1794.666667
LMLN,2237.75
ACAD8,388
SLC22A13,1086
TNFSF10,843.75
CYB5R4,1112.5
KCNH1,779.6
CRABP1,85.33333333
HNRNPA0,62.5
MYH11,1069.3
DCLRE1C,938.2857143
MEIS3,2677.5
SNRPB,68.8
LONRF2,1532.8
GPLD1,2338.166667
RORA,102.5
PES1,2189.5
NCOR2,544.7777778
NTF3,923
RAD51,250
KLHL38,679.6
ZBTB8OS,226.6666667
ARID5B,622.6666667
SERPINA5,409.75
ARHGAP29,1103.117647
LRP6,1156.1
UBA1,1189.285714
DNM2,1122.1
SHOC2,1982.5
RAD51B,1495.2
KLHL15,91.66666667
PTPRJ,416.8181818
PIGR,1301
PSAP,148.5
NOP2,839.8333333
LMAN1L,1454.125
LRP1B,642.3658537
HTR2A,1264.111111
PSME3,1015
CD2AP,1886.75
NOL11,1067.111111
DAB1,835.7777778
RESP18,399
MED21,2042.333333
FCN3,2680.5
KANK4,1398.25
ZNRF2,349
PKN1,99.33333333
USP22,695.75
PRNP,4759
CFP,531.5
TTI2,1658.25
CLDN2,294.5
ATP6V1B1,2108
PKMYT1,1308
KIF16B,1202.75
UBE2J1,173.6666667
MANSC1,1100.5
DDX18,1789
RHBDL3,2813
EIF3F,391.5
VPS26A,425.7142857
TMEM37,231
CYTL1,192
AKAP10,1731.666667
MARVELD2,117.3333333
WDR83,201
SLC25A11,148
P2RX3,529.75
RYK,1602
SCARB1,916.6666667
BLNK,1554.4
CYP3A5,1250.25
EPHA1,1556.142857
CD6,1954
CDC14A,284
ITPR3,965.2272727
LPO,601.6363636
PALB2,464
PKD2,600.8571429
CEP250,650.3333333
NOD2,529.1111111
ANKMY1,901.4
ZMIZ1,433.4
SAA1,1752.5
CPT1A,985.8888889
GRIA2,1773
DHX57,699.1666667
CYP11A1,201.5
PIK3R4,968.3333333
SLC22A4,2118.75
USP53,1028.1
LMO3,536
RAB15,247
AK5,1563.571429
REG1A,408.25
RUVBL2,1197
ASPSCR1,2185.666667
SPCS3,1602
MEX3A,1067.142857
ASPH,1366.5
BRPF1,1951.2
TM4SF5,377
SYCE1L,2434.5
TRIM7,2161.666667
KRTAP10-11,87.66666667
SLC44A4,434
NPR1,1005.166667
RAB11B,5297
SLC26A1,251.5
OR52A5,1131.6
TBC1D9,1745
VAPB,1278.75
LRRC59,1980
MATN3,5297
CAPN13,1034.5
FIZ1,212
LEF1,2949.333333
TIE1,2586.4
CSRP3,4759
PRKCI,1261.25
VIPR2,1277.75
ALPP,515
LDB3,178.6666667
DLG5,922.5555556
CISH,1432.5
GALNT8,1304.285714
PRKAR2B,2928.25
RBPJL,1467.75
SMURF2,198.1666667
ASPHD1,2875
FAS,207
STAM,229.2
RTCA,5297
ZBTB34,608.3333333
HAS2,754.1
SLC51A,1624
NDUFA2,622
FKBP4,498.25
DPYSL2,1211
CDC42EP5,32
MYL12B,893.5
MRPL43,53.5
FKBP11,148
F10,2648.5
SPG11,438.4
FBLN5,73
FGFR3,1262.666667
ARNT2,1674.2
CERS2,1349.7
CD274,5028
WNT11,93
PRRC2A,1342.333333
RBPJ,1710.666667
CA11,933.1818182
SLC16A7,1994.25
MATN2,1117.6
ZNF776,584.6666667
RAP2C,116
KSR1,645.9
CPEB4,2463.8
MRPL54,130
CKMT1B,2101.75
TLR6,1337
ADAMTSL4,1732.833333
DCLK2,1040.545455
GSK3A,1253.5
PPIC,1880.5
BFAR,251
CD163L1,1111.526316
SNRNP70,99
EIF3L,1478.222222
ANXA2,3435
HEATR5B,877.6428571
UCMA,153
LIMS2,264.25
NUP214,1231.714286
ZBTB14,189.1428571
FIGLA,83
KCNN3,1386.8
ENPEP,1861
SNRNP200,1117.15
GNA13,1556.2
DBF4,1908.666667
ABCG2,1436
ZCCHC2,946.3333333
TRPV1,2790
KRTAP13-3,369
MAEL,451.25
MCOLN1,231.1428571
MBNL3,1321.666667
SSBP1,5297
COL24A1,1043.636364
DSG2,1808
PHLDB1,549
RNF8,1187.333333
SYP,1868.857143
PREB,2984.6
TBL3,1582
PPP1R27,173
ANAPC2,1104
ABCD3,458.2
MX2,908.5
ZNF518B,380.2222222
PTPN2,252
BSN,902.5
CPNE4,513.75
TTC4,523
OXCT2,575.2857143
RNASEH2B,2746.5
LHX1,746.2
BDKRB2,2167.333333
ANKRD1,1917.25
POF1B,896.75
SERPINB5,1086
SLC16A12,250.4
AP1S2,1311
TOX3,1395.777778
BMP2,1040.25
ITGA9,1784.4
MRPL12,230
TOX4,2115.666667
TGFB1I1,4097
KRT38,109
NDUFA12,2813
AURKAIP1,67.5
CLDN11,2437
ABHD17A,127
GPM6B,230.1666667
EPPK1,337.5882353
GRAMD1B,1389.875
DSP,790.7777778
BUB3,2406.5
TRAPPC1,222
RP9,4497
MASP1,935.3076923
LHX8,1291.8
RAC2,281
ALK,999.2
EXOSC8,523.75
MYL12A,490
SLC1A4,121.25
RAB20,141
SPRR2D,94.5
PDHA1,1085.6
TPT1,1234.666667
ZNF780B,1063.111111
SIAH2,103
TRPC3,370.4444444
PYGL,898.2
XDH,1048
DYNC1H1,653.9
MDM4,119
MMP3,1781.25
SLC13A5,167.5
NDUFAF6,106
NEURL4,959.5714286
FRK,626.25
SPTBN2,998.65
SYT2,766.2727273
PDLIM7,891.5
KIF20B,1534.777778
RBM39,544.1428571
IQCA1,822.3636364
ETFDH,4759
HPDL,80
YAF2,1936.333333
DNAJA4,694.5
PTCHD1,427.7272727
NGDN,2816
MB,61
SPAG16,218.75
FOXRED2,1475.833333
SPAG8,161
GNAS,1007.5
CALB1,3304
MYRIP,876.5714286
ZDHHC5,388.5714286
PDPK1,1534
CLPTM1L,1775.25
BCL6,101
KRTAP26-1,318.5
TSPAN2,142
HEATR6,1622.333333
WDR46,1415.916667
VPS41,1717.142857
CYLC2,2754.5
KCTD9,51
HSCB,4759
DTYMK,903.5
SERBP1,69
DCP1A,1074.666667
MYOF,915.2857143
SLC9A3R1,851.5
ZBTB18,966.5
ORC4,2151.333333
NAA35,1825.75
CDH11,984.1428571
DOC2A,141
IBTK,1402.875
GABRR1,2380.75
JAKMIP1,1652.333333
GC,1860.5
ACLY,472.4444444
GPRASP1,1214.357143
CENPP,266
XPC,1158.538462
TRIO,828.0588235
ST3GAL2,1012
CLEC14A,419.8333333
TNP1,1266.4
KRTAP6-1,1499
UPK3A,948
RPS6KB1,1634.375
MYO7A,942.05
CHRNB2,789.6666667
HSPB11,106
DLGAP2,511.5833333
EPB41L2,924
COPS3,251.6
HSPA12A,1052.5
FAHD1,79.5
KLHL8,1117.333333
ACOT11,1595.333333
ZDHHC8,1872.6
WDR45B,1071.25
KCNQ4,1144.833333
VPS4B,1810
PKP2,1695.545455
TGIF1,3370.666667
TMPRSS15,659
HTR2C,388.6666667
SCN4A,862.7777778
KMT2D,636.8709677
SGMS1,1535.4
WEE1,968.5
GCNT1,896.8571429
AKAP7,1260
AUP1,100
IDS,616
TIMM23,108
VWDE,727.6666667
MAB21L1,254.5
PJA1,827.8461538
MNS1,1537.2
TECPR1,1130.333333
CEACAM1,2106
KDM3A,997.5
DIRAS1,1308
TNFAIP6,1708.5
SST,162
RAD51C,879.1666667
LEO1,1243
ITIH5,137
NYNRIN,1199.461538
PDILT,327.8
ABCG1,892
THBS2,1549.5
AMIGO2,1586
FPGT,2675.5
SLC27A6,1266
ARL1,2562
GIGYF1,407.1428571
OR5K3,728
EIF3H,1396.25
UNC13B,1473.833333
PDE2A,955.1666667
CCM2,1845.6
SELPLG,1426
ERC1,1108.285714
SIRT3,515
REL,1410.5
PIKFYVE,912.2222222
SMURF1,916.8571429
ZNF423,1101.333333
FDX1,912
QRICH1,2888.333333
C6,1246.5
HPGD,95
SLC35F1,515
RALGAPA2,731.6666667
BLOC1S2,203
SLC39A12,444.1111111
RPLP2,490
POLR2B,1347.75
PCDHGC5,1966.5
EPHA7,880
HNRNPAB,43
BRCC3,451.8
RPN1,1194.666667
CBX5,1743.5
GSTA5,566.5
CFH,351.9130435
TUBA1A,1170.285714
CAPN7,1002.666667
DPM1,303
TAGLN,2266.5
DKK3,613.6666667
MED25,816.5
IRF9,576
EDNRB,1089.666667
PPFIA3,476.5714286
PSME2,105
CDH15,1348.4
CSPG4,560.1111111
NTM,1134.428571
NRG1,1238.571429
TMEM198,231
BTBD6,205.5
PDGFRA,1464.25
SPA17,5297
PSMB4,342
FBXO2,189.3333333
STARD13,655.7777778
PARD6B,145.6
TYR,385
CPT1C,1455.875
LDB1,854.75
CERKL,1073.857143
TRMT11,1311.2
GRPEL2,1298.666667
XPNPEP2,838.1666667
FOXE1,155
CLK1,312.4
TFIP11,1370
NFAT5,575.9
TMED2,2718.5
SV2B,768.6
CSDE1,856.1428571
ARGLU1,1696.333333
SNAP23,122.75
GHRL,831.75
CAAP1,3435
IL15,2838.8
ABHD6,315.25
NES,935.9333333
RDH13,166
IL5,101
CGN,1395.538462
TOP1,1317.166667
N4BP2L1,1748
XRCC1,1335.375
PGPEP1,38
CDHR1,840.9
FGD4,548.8
PCDHGC4,2356.666667
CNBD2,887
SLIT3,2275.875
VSX2,188
RBMS3,1247.875
ORM2,1914
NUFIP1,1484.333333
CDIPT,126
CEACAM19,1413.5
HGSNAT,1077.166667
NEUROD1,516.2
USP31,1652.090909
ADAMTS16,505.4615385
MOS,282.25
USP47,1358.25
DMRTC2,496
KRTAP21-1,573.5
MFSD8,1624.75
IGFBP1,186
COL7A1,361.9444444
SFPQ,467
TNS1,934.7777778
TMEM60,258
RPS4X,108.1666667
HOXA6,1548.666667
TCEAL7,2702.5
RRAGB,71
GNL3,904.1666667
CCNH,1173
CYP39A1,3239.75
CTDSPL2,2731.5
SLC47A1,1826
SALL1,595.5625
ST3GAL3,923
RGMA,1350.75
IL10RA,1246.25
SPATA6L,112.5
SEZ6L2,380.6666667
P2RY4,1593.75
GLRA1,2768.333333
ARHGAP15,71.33333333
CLRN1,5028
RPL27A,4097
KCNIP4,828.4285714
PDLIM5,2817
APBA3,241
PHF13,289
RIMS4,3435
EXT1,1129
ADSL,459.5714286
TWIST2,615
LTBP3,2136.333333
KIF5C,1288.642857
NUDT9,1184
MLLT6,1715.777778
HAND2,1196.111111
SMOX,1760
PLXNB1,1511.555556
QRFPR,2207.5
ZNF618,534
COASY,120.6
SPATA21,780.6
PLD1,1097
TUBA3D,812.3333333
GRAMD4,1823.285714
FANCA,921.5
ADAM17,1606.2
TRIP4,145.75
TRMT10A,1785.4
MAGI2,1233.733333
MPV17L2,38
FAM8A1,75
INCENP,988.6666667
SLC17A8,942.6666667
VPS52,461.4
WDR37,449
CD40LG,507
TGDS,1804
DTWD2,2699.5
AP1S3,4759
MOG,431
NCOR1,422.2051282
PTTG1,3435
HEY1,1256.8
EBPL,168
ANXA4,2999.4
GAP43,734.25
ACSM3,1191.4
MITD1,5297
COPG1,1175.444444
COA6,1251.75
SH3RF1,1030.142857
CHAD,1754.5
BBOX1,183.3333333
PRKACB,1169.5
ZNF567,1895.333333
TBCB,2472.5
HSD17B2,2012.75
PLOD2,892.25
COMMD1,5028
AP4E1,1042.375
TCF21,2674.5
PROX1,1050.111111
CDKL1,1086.333333
SPAG1,2653.666667
RPA2,1562.75
ANXA1,2112.5
HYAL2,1844.666667
AQP9,19
U2SURP,1792.714286
TMC1,2906
UBR5,531.1538462
ARMC9,813.5
RBM19,457.375
ZBTB47,84
ADORA2B,1390.333333
INSC,2395
EHD2,616.4285714
NDST2,513.25
JADE2,232.875
LIMD2,2813
ITGB3BP,336
NPLOC4,591
MMP13,758.2
COL12A1,768.48
ZNF232,482.6666667
SLC6A11,332.75
DSG4,1157.25
PLIN1,1385.5
TOP3A,717.6666667
EXOC8,995.6666667
RAB11FIP2,2774
DOCK9,828.8235294
BATF2,282.5
PHB2,115.5
HNRNPL,1208
CYP4F2,1504.142857
RING1,196
KIRREL2,819.125
RHAG,141
ADAMTS1,784.1111111
RBBP4,234.7142857
RPRD1B,1083.333333
PLCZ1,1252.333333
GLYAT,93
FHDC1,1949.285714
ZC3H4,147.5
SRSF3,135.6666667
STXBP3,2235.2
VRK2,2276
PDCD4,1804.666667
TTC39B,998.125
UBQLN4,789.875
RASIP1,1265.25
PKP4,880.6
PER2,1413.785714
CCL8,349
TIMM17A,1629
CYP2C18,1248
ARFGAP3,389
KCTD4,328
CNTF,1311
CCL1,2679.5
VPS33B,751.2857143
CAPS2,2383
RAPGEF5,2786.75
DVL2,719
KLHL10,675
CRX,1377.25
FSCN1,46.5
VPS39,1416.909091
ZNF770,1058.333333
CKLF,1487
HDAC4,1157.7
RTF1,1313
U2AF2,1512.5
RTP2,971
KCNC3,1222.2
PLXNA4,808.6153846
MISP,80
DAPP1,2554
DMRTB1,314
NGB,78
KRTAP24-1,2710
XBP1,792.4285714
PDZD7,274.6
UBE4B,988.3846154
PPM1M,453.3333333
PCP2,804.3333333
ZNF546,1680.666667
GKN1,70
GZMA,1059.2
DACT1,886.8571429
ARHGAP42,1399.125
KRT222,533.6666667
ITGA10,883.8666667
RHBDD2,59.5
PHF21A,3099.333333
ST8SIA1,260
GALR1,240.6666667
TRPM1,923.9285714
CCR4,1074
TRAPPC5,200.5
PAF1,1522.2
ZNF181,1666
TLE4,1069
ZMYM1,1934
USHBP1,1130.8
TDO2,260
TARBP2,257
MRPS14,2482
PQBP1,812.8888889
DNAJC19,1429.25
MAP2K7,40
ZP4,1109.266667
TRPC1,1728.1
PTPRU,1473
EML6,1067.052632
RAI1,151.3333333
TUBGCP6,1391.444444
ELAVL3,258
ECT2L,1514.571429
TXNRD2,368.5
SCD,131
CDH8,845.2307692
METRNL,1656.666667
PPP1R12A,1358
PIANP,205
FAM120C,831.5
AFMID,1338.666667
DIO2,773.5714286
DRD3,41
EDN3,287.75
ELF1,439.6666667
PBX1,180.5
MCF2L,1113.363636
OGFRL1,1373.8
SNRPE,4759
CEP55,372.75
ARHGAP44,680
BTBD16,3276.666667
FKBP3,394.3333333
DOHH,1844
NFX1,1203.5
PTGES3,3373.333333
SLIT1,1928.714286
ADAMTS14,1397.333333
MMP9,458.3
WNT5B,452.75
IFNAR1,231.5
URAD,1602
TTPA,1318.5
DOK2,441
BTG4,2660
XRCC3,111
CCDC88A,1334.230769
PLEKHA4,1134.444444
SULF1,933.25
MAN1A2,1284.25
ADD1,1044.5
AGBL2,1023.625
DPP10,1118.058824
EXOC7,977.875
CILP2,236
PPP1R3A,1179.307692
PAX8,1162
PDCD2L,1682.5
NMRK1,183
SORL1,1708.1
GTF2A2,153.5
CARNS1,589.7
SMYD2,1049.571429
LMNB2,1787.666667
UBQLN2,5297
FTH1,231
RXFP1,1538.285714
DMD,498.7307692
RDH10,595.8333333
SLC27A2,455
GRK7,1414.75
USP14,1902
FPGT-TNNI3K,1237.5
IL17F,2222.333333
UGT2B7,1352.6
GABRB2,1130.916667
KIF15,2102.333333
KLF17,333.3333333
REEP6,2813
UBL3,315
FAM13A,903.875
UCHL3,85
LRRC4,632.75
CLHC1,2697
CCDC12,2117.25
SLC35F5,1044
RHEB,87
PACS1,407.7142857
KLC2,1562.5
FZR1,1214
MAP1A,751.6551724
MUC20,1033.142857
EAF2,2746
NDUFS6,2813
EGF,699.25
ARHGAP33,769.2
TRUB2,61
IL4R,567.7777778
ALDH1L1,1305.6
CRISPLD2,1431.333333
RNASE9,237.5
RRM1,1382
TMEM67,2082.75
NDST3,761.5
DCD,1440.5
CYP7A1,939.5
UBE2G1,215.3333333
RSPO3,2813
COPS6,772.5
TRPC5,579.2142857
GSDMB,1363.833333
THSD4,1028.111111
PIP5K1C,1618
ALDH4A1,114
LAPTM5,1033.333333
GRIK2,644.3888889
RBM17,873
ATP1B2,4759
IVD,1416.75
A1BG,128.25
SHISA6,343
NKX2-5,1720
SEC24C,648.1818182
RAB28,68.5
PEBP1,212
CCNYL1,1642.333333
UIMC1,1060
AP1S1,1939
SLC9A7,861
USP39,1658.285714
NFASC,869.5789474
PTPRR,489
BCO2,1395.857143
POLR2F,441.5
CYP11B2,769.1538462
CLCN6,1390.7
PTPN5,698.1666667
VCX3A,499
DDX17,1141.333333
PLA2G15,177.3333333
DGKZ,1683
PKN3,1747.75
COL27A1,811.7272727
FRMPD1,733.0769231
MTHFS,136
DLG1,579.8666667
KIF26B,912.0454545
STARD3,561.6666667
CRIP2,97
EPHA10,1254
ATG3,1279.428571
UNC5CL,71
TOMM40,328.2
PLA2G5,2813
FIBCD1,1154
KRTAP2-3,117
KCNAB2,1335.428571
UBAP2L,1854
AQR,276.8
MSS51,117
D2HGDH,599
PRPF6,709.2857143
DYRK1B,754.8571429
PRPF40A,1106.2
GRIK5,408.3333333
EMC9,1648
ADAMTS2,231.3846154
TIMELESS,652.6363636
GRM3,282.2857143
PTGES3L-AARSD1,1486
KLK10,173
DUOX1,1100.833333
SCP2,182
KRI1,375.8571429
TPST1,82
LAP3,1422.5
PIM3,552
USP28,1554.25
LYPLA1,4759
ANPEP,1284.625
NUDT11,1054.666667
ACYP1,2415
LCP1,968.75
FGF18,1439.5
CREB3,64.5
PFDN4,38
ACKR3,3487
PTDSS2,82.5
LLGL2,900.6666667
CRKL,813.3333333
PTPN6,441
RBX1,282
SETDB1,1034.6875
HNRNPA1,311.5
PPP2R1B,4097
MBOAT2,420
GOSR2,42
PRAME,945.8333333
MAGEH1,42.5
RASD1,2397.5
BECN1,616
MTIF3,1753.5
FBLN7,965.5
PLXNA3,1017.625
ZNF487,110.5
VCX3B,1882.2
ATP10A,552.75
DHRS2,636.8333333
SNCAIP,955.2307692
IFIT1B,95
SPATC1,1823.5
BCAS2,1633.5
CAMTA1,909.4
ENG,217.4285714
BCAS3,1268.4
ZNF560,1106.222222
GRIP1,519.25
PPFIBP2,861.3
ASPRV1,360
ANKRD13B,958.25
HDAC10,97
SHOX,81
KIAA2026,654.1538462
MC3R,944.4
GLB1,1148.125
PLCL2,598.3125
TFPI2,327.4
EIF3E,211.6
PLCD3,1104
CD79A,1480
PDZD3,57.5
PAX7,759.25
USP9X,640.75
CLDN9,85.66666667
TMEM59,645.3333333
TMEM168,151.25
RNF170,143.3333333
HAPLN4,140
TLN1,673.4782609
VTN,1854.333333
TBC1D13,853.3333333
OSTF1,585.5
RIOK2,216
AGFG2,502
AGMAT,1952.666667
CDH22,321.1666667
GABRA2,717.6666667
GRIN2A,938.75
RNASET2,2150.333333
TSPAN6,173.3333333
SPAM1,1147.2
NPY4R,1446.428571
SLC17A9,599.5
PYCR2,623.6666667
CTSH,2813
PSMA7,266.3333333
CORO6,84
TBX4,548
PLEKHA7,1630.833333
TTBK1,1724.166667
PPP2CB,201.5
PACSIN1,1307.857143
SPATA5,2044.4
CACNA1A,401.0416667
MAN2C1,1337.8
RNF146,1535.2
CSF1R,2786.666667
HEXIM1,247.3333333
APOA5,2789.5
SORBS1,1013.461538
TUBA3C,1742.4
APAF1,1928.833333
CD86,963.4
FBXL14,472.75
CFC1,2813
RNF169,2624.5
PKN2,1317.8
GDF11,64
RASAL1,2245.4
NCK1,1815.5
FAH,672.8333333
TRIP12,1256.909091
IVNS1ABP,857.1666667
ETAA1,2183.5
ZFP28,1464.125
CNR2,46
BRCA1,437.2307692
LRRFIP1,1306.666667
RGS9,906.2666667
SLC6A20,2056
CLK3,1993.8
ENOX1,1567
SSR1,1820
MRPL20,1238.25
SPAG5,759.2
SEL1L2,1360.111111
DNAJA2,167
DEFA3,32
DDX39A,109
CIDEC,39
TKT,71.66666667
TOMM34,1359.666667
HSD3B2,159.1666667
HR,189
PIP5K1A,1393.875
CELF4,1482.857143
LGI4,105
SPATA20,1903.75
RHBDF1,28
EIF3M,1084.333333
CCNC,825.25
BET1L,27
UFSP1,851
ANO4,1014
FLNA,799.3181818
CADM3,634.6
THRA,190.3333333
OSR2,812.25
POU3F3,142
WDR27,57
ALDOC,604
ACP5,98.4
PDE5A,1642
PCDHA4,239.5454545
RAD9B,1847.285714
DLL1,749.125
LYVE1,78
GYS2,1226
KRTAP5-2,591.6666667
CYB561,131
BAMBI,125
CAT,537.3333333
STAT5B,665
HEPACAM2,856
NDUFA5,181
ZKSCAN5,2187.666667
NMNAT2,1042.714286
AGTRAP,4055
TRPV5,309
TPK1,1992.333333
STARD10,80.5
RB1,610.75
TNNC2,2568
SEC11A,1088
LHCGR,1394.545455
TIAM2,1226.285714
VPS51,395.6
GUCY1A2,1181.75
DRD5,997.7142857
ADH4,48
DUS2,2404.5
CSRP1,309.3333333
ITM2C,2677
FGD6,828.9166667
MYT1L,316.6666667
ZFP36,2234.6
B3GNT3,1303.25
NPRL2,2853.5
TEAD3,1344.666667
MAPK7,1602
MAP2K3,1706
UBAC2,1203.333333
E2F8,2317
PI4KA,860.5714286
FBXL12,244
SEC31A,930.6923077
VAX1,2064.75
CD14,222.5
RAB27A,1427
NUMA1,1289.214286
CHCHD2,2777
GEM,900.5
NACA,1413.5
RPL39L,2455
TXLNG,2308
ISYNA1,93
MCCC2,1751.333333
INS,138.5
ZFYVE19,386.75
NPAS3,823.6666667
FBXO7,420.75
SRD5A2,50
PLEKHM2,3435
CAPSL,83
STARD4,1374.75
KCNA4,504.8461538
AXIN1,703.4444444
PCCA,185.4
ADAM7,1865.666667
RAB6C,1897.333333
BCCIP,819.5
ZSWIM8,875.5294118
MCTS1,962.6666667
ERGIC1,242.3333333
TLL2,1433
DNAH17,614.6486486
ARL6IP1,714.5
CLEC4D,835.5
MYBBP1A,1865
CDC20,151.6666667
MYH2,993.0833333
UPK1A,1141.333333
TRIM25,1757.666667
LPIN3,768.2857143
NIF3L1,2443
MPHOSPH6,2719
PINK1,710.8333333
DHFR,260
ITGA6,1077.375
PSPC1,683.6666667
PRSS1,1080.25
DPP8,1863.857143
DPYSL4,1453.5
CBFB,265.0526316
IRX4,205.5
AMER3,1799.333333
ACSM4,1808.6
ST8SIA2,1741.714286
LCTL,2363
PTH1R,1962.5
TTC9B,450.5
CSRNP1,477.6666667
BMP3,1370.833333
NDUFAF5,111
SCFD2,1760
CAMK2A,1260.625
BTBD9,1355.5
B3GNT2,176
DDX5,757.25
BTF3L4,46
TRAM2,1811.6
SKAP2,2922.5
SGSM3,1097.285714
ATCAY,74.6
HOXC4,54.25
RGS12,1779
CKAP2,164.75
ABTB2,993.3333333
BVES,2594.5
FAM162B,2906
RHOA,1076.285714
CXCL17,128
ZNF470,977.125
PHF12,1147.363636
MAP9,1652.75
CPNE8,918.75
DLD,50
DPYSL5,1007.916667
AEBP2,1331.333333
CRHBP,2130.333333
BRINP2,1006.666667
AHR,320.75
HHAT,1327.375
YME1L1,1217.777778
BPIFB3,2405.5
MAPK8IP1,374.3333333
CCNB3,753.9333333
PRMT8,1643.833333
SLC24A1,2491.333333
EPM2A,1991
NDUFAB1,181.5
MMAB,441.25
ADCY3,656.8333333
CYP11B1,1440.5
STIM2,2033.833333
PON3,152
SLC22A12,1420.5
LGI1,1540.25
CEACAM6,1312.666667
MYH8,897.047619
ORMDL1,1058.5
STX18,2060.5
FIGN,1214.6
CHCHD3,426
PMEL,247.2
CTAG2,73
NUP155,1280.444444
CEACAM18,384
LCT,833.2307692
LAMTOR5,148
DNAH9,768.5333333
KDELR3,768.25
NPSR1,1306.25
LSM10,2956
STAB2,985.1666667
GNG11,270
KIF3C,611.7
CLDN3,270
PPHLN1,1043.625
ARHGAP19,2813.666667
MAEA,163
ICMT,179.5
SLC39A13,950.6666667
ATP2B1,800.9
SAP130,1015.571429
COPZ2,1086
PRH2,83
GUCY2F,994.7692308
PHOX2B,821
ANXA10,1546.8
MYO19,1009.6
STAMBP,95.66666667
ACY3,1271.5
EIF4A1,2450.666667
SNX18,1798.666667
EPS8L3,1945.333333
RPL10A,668.8333333
SIDT1,1540.714286
ZBTB40,309.4285714
NQO1,1730.5
CLEC16A,997.3
NKX2-2,2408.5
DOCK11,550.5652174
ACO2,1507.428571
RND3,2658.833333
NSUN2,3383.666667
LAMC2,466.4
GGCX,151
GTF2E1,2524.5
GPALPP1,388.3333333
SLC16A1,2145.666667
NDUFAF7,2389.6
KCP,1645.714286
SBF1,1211.916667
ATP1B3,88.5
ZNF319,242.5
ZMYM3,860.5333333
KLHDC9,1499.25
KRTAP9-9,69
PCBP4,1370
TRIM71,165
CYP2E1,185
SPPL2C,382.6
MACROD1,3786
PROK2,116.5
HOXB6,1303
HOXD13,255.5
RHNO1,1204
USE1,248.6666667
PIK3C2G,1217.5
PSMA4,28
SLC20A2,1035.666667
CCDC93,1879.857143
RBBP7,1835.666667
SLC35A4,1436.666667
ITGB8,1067.166667
EPB41L1,949.2222222
AQP10,2408
WDR7,783.3636364
DHX32,573.3
MFAP1,1604.5
ARFRP1,554
ARG1,1935.666667
ZPBP,2687
MAPK8IP3,692
KRTAP4-7,260
OPHN1,880.8
SEC24D,1295
XPO1,1162.117647
KRTAP3-2,153.5
ITGAE,1800.125
BRSK1,2706.5
SVOP,1039.25
STRN4,1001
KRTAP4-3,1186.666667
STX7,832
BCL6B,985
SMARCAD1,1335.5
PODXL,741.75
SLC9A8,612.8461538
DDX51,1264.5
APLNR,395.3333333
TSSK4,891
GLCE,557
DIO3,280
NUP35,28
IRAK2,947.7142857
NOTCH4,774.5
SLCO3A1,1111.636364
MTHFD2,580
GOSR1,2731.5
OPN1LW,750.2
PPIP5K1,1203.6
KRT34,1039.428571
DDX52,288.5
TMEM11,258
FCRL1,82.57142857
LONP2,865.8333333
TMPO,2139.333333
EXD2,1465.166667
KBTBD12,1663.75
INPP4A,289.8
DVL3,164.3333333
BTNL8,2029.5
HDGFL2,286
ZBTB26,970.5
KLHL33,232
SUSD4,886.4444444
BACH2,180.5384615
GRIA4,723.1764706
YWHAB,1842.666667
KLK11,2002.25
KLHL31,1848.75
CPEB2,815
SLC25A6,1927.5
CIPC,588
ELL,184.6666667
DEPDC1,2398.8
HERC3,2406.5
NFIA,636.875
AP4S1,4097
NAA50,54.5
MYH7,582.3333333
CPA4,106.5
TERF1,677.3333333
ZNF185,1445.75
TM9SF4,1876
PSG1,766.6666667
DDX56,89
WNK2,993.8571429
ARHGEF37,3435
TNFRSF10C,2813
ERCC6L2,1696.428571
FAM210A,677
ALKBH3,178.5
SPRYD7,2149.333333
ARHGAP1,1140.166667
MORC4,1550
PGGT1B,1688
DDX21,195.8
WDR87,830.4705882
PDRG1,1271.5
SIN3B,1676.666667
TOP1MT,300.3333333
ARHGEF16,131
RPL13A,376.3333333
PARP16,1303.4
CHD1,1463.916667
UBE2K,2813
GLYCTK,2851
SOWAHB,588
UBE2D4,1257
BPGM,1200.6
CACYBP,282
VDAC3,1736.5
ULK3,1612.2
KCNK2,1049.625
CCDC110,1353.125
SGSM1,811
WDFY3,716.7142857
GK2,838.2857143
STAC3,166
IFITM1,4759
CWC25,1601.2
DBX2,338.4
OTOA,872.8181818
UPF3B,1188.071429
AHNAK,716.6896552
QKI,1125.666667
PRKCG,461
RAB25,500.75
COX20,1280.8
PSKH1,188
CDK16,816.6666667
DUSP22,125.7142857
TRAPPC10,886.7777778
HECTD2,491.1428571
REXO2,1623
CDCA7,2310.8
OR10G2,1632.666667
RELN,601.8571429
DCT,1197.166667
LYZ,275
KDM4E,884.6
KRT12,565
CD276,395.25
PTH2R,995.6666667
NOX3,1134.615385
CAMK2D,1373.166667
EFTUD2,1388.2
MGLL,1746.5
LMF1,121.3333333
CUL1,1225.166667
NCSTN,1076.888889
SLC25A40,83
ELOVL4,1758.5
ASTL,2218.25
ARPC2,2251
ALDH1B1,1173
GADD45GIP1,813.5
PIRT,2009
AP5S1,488.6666667
LDLRAD3,96
SARNP,530
DECR1,1107.8
